loss,weight
-1898.924103951982,0.002
-1931.0537066083994,0.002
-1944.018625529864,0.002
-2007.9322723340351,0.002
-2023.5267034798499,0.002
-2055.6658360556094,0.002
-2065.4456270402407,0.002
-2077.485139144708,0.002
-2080.0926854131158,0.002
-2135.0525802866337,0.002
-2149.04506864978,0.002
-2196.502943668033,0.002
-2204.7997117383456,0.002
-2220.851788665623,0.002
-2281.3814218145767,0.002
-2321.646541995758,0.002
-2348.98002827546,0.002
-2382.3619094543333,0.002
-2415.488818021649,0.002
-2441.379640445518,0.002
-2456.9482279709014,0.002
-2459.929196981547,0.002
-2462.935666647614,0.002
-2492.657612353111,0.002
-2604.8816959538312,0.002
-2621.965569419982,0.002
-2628.2685673989063,0.002
-2635.5765578917053,0.002
-2710.801654739025,0.002
-2713.3919379108474,0.002
-2759.4537460391757,0.002
-2776.9246545049086,0.002
-2779.7542182002253,0.002
-2792.2728285479698,0.002
-2794.0539713890444,0.002
-2805.236466127059,0.002
-2821.7029918974567,0.002
-2823.237727174766,0.002
-2888.3188572821236,0.002
-2937.848162589097,0.002
-2965.9290002578723,0.002
-2991.4814416983404,0.002
-3024.5005356660304,0.002
-3031.4046087829956,0.002
-3040.055021863752,0.002
-3076.059434605972,0.002
-3078.7392373794237,0.002
-3086.6893008271168,0.002
-3126.660158903294,0.002
-3183.6648941961025,0.002
-3197.3346895086906,0.002
-3198.2389975809156,0.002
-3226.047271600429,0.002
-3296.235285749749,0.002
-3315.1064038863033,0.002
-3404.83452048197,0.002
-3443.542082887996,0.002
-3456.5119167476732,0.002
-3458.682029001959,0.002
-3478.97550214974,0.002
-3493.691982816971,0.002
-3500.3496055448504,0.002
-3522.1857268114227,0.002
-3543.804699869368,0.002
-3546.9142456993045,0.002
-3548.1835749090246,0.002
-3594.0764612189423,0.002
-3604.9632436010447,0.002
-3613.825888351862,0.002
-3651.7941160804976,0.002
-3736.212764675684,0.002
-3846.5603823310544,0.002
-3871.0522834217622,0.002
-3904.2404941889595,0.002
-3927.34436575094,0.002
-3996.418638122467,0.002
-4005.3002776719304,0.002
-4043.5278657886533,0.002
-4091.7697650841187,0.002
-4125.252208461337,0.002
-4160.026184002508,0.002
-4170.601554710507,0.002
-4236.740187555266,0.002
-4241.562720343639,0.002
-4256.187489168062,0.002
-4268.896624049767,0.002
-4280.0292250035445,0.002
-4365.684553485405,0.002
-4410.931311974064,0.002
-4421.245958510567,0.002
-4566.031261499926,0.002
-4665.038214828909,0.002
-4711.506831628088,0.002
-4715.630992930075,0.002
-4725.252989615637,0.002
-4729.423299134993,0.002
-4756.019204457584,0.002
-4775.721856114989,0.002
-4799.19047288233,0.002
-4847.168508924282,0.002
-4888.961176139328,0.002
-4938.591357151135,0.002
-4941.996301200602,0.002
-5066.365234820325,0.002
-5143.099870626289,0.002
-5169.93162309699,0.002
-5187.471336264671,0.002
-5216.41363223404,0.002
-5355.993332005294,0.002
-5422.11349972308,0.002
-5427.95888451113,0.002
-5508.966020861051,0.002
-5583.58715046503,0.002
-5657.142658913549,0.002
-5960.559338907156,0.002
-5990.263212349656,0.002
-6006.195637628853,0.002
-6036.5370733189275,0.002
-6060.761498554012,0.002
-6105.448174188278,0.002
-6160.652279389955,0.002
-6285.129943238865,0.002
-6342.520600293876,0.002
-6524.529246129761,0.002
-6544.648235904305,0.002
-6589.942681712691,0.002
-6614.102755095352,0.002
-6749.531716305968,0.002
-6804.513204664131,0.002
-6831.583207723668,0.002
-6843.915012333102,0.002
-6895.683990906609,0.002
-6924.651669108805,0.002
-6959.0494101803515,0.002
-6992.143984030429,0.002
-7062.003963631658,0.002
-7149.909771960629,0.002
-7202.996708225262,0.002
-7208.062667822901,0.002
-7220.220824918621,0.002
-7316.338549635871,0.002
-7342.318411020709,0.002
-7383.552077236487,0.002
-7387.345878104577,0.002
-7415.842813574869,0.002
-7492.389233390928,0.002
-7589.296431670634,0.002
-7655.993962150376,0.002
-7795.507604759822,0.002
-7824.230169742329,0.002
-7965.987377752138,0.002
-7984.040505547884,0.002
-8039.450278896233,0.002
-8066.568434083109,0.002
-8068.367488723295,0.002
-8281.992793939718,0.002
-8379.209799832068,0.002
-8380.422577385561,0.002
-8384.604501611424,0.002
-8499.320934347843,0.002
-8532.062414980901,0.002
-8537.40691453202,0.002
-8560.238195209302,0.002
-8654.701442749014,0.002
-8708.442012328565,0.002
-8724.401216692291,0.002
-8842.14754418373,0.002
-8873.795778398486,0.002
-8948.730562628549,0.002
-9070.217860335639,0.002
-9217.046494592341,0.002
-9254.536563728898,0.002
-9371.06629496387,0.002
-9438.620361910322,0.002
-9459.349749793188,0.002
-9467.861350017181,0.002
-9625.031360749548,0.002
-9708.815266805625,0.002
-9998.252099160409,0.002
-10009.50062733491,0.002
-10025.53606923835,0.002
-10096.359921875832,0.002
-10113.644613621964,0.002
-10120.871833177447,0.002
-10312.906637562091,0.002
-10326.818535502345,0.002
-10347.002320181686,0.002
-10488.69229431053,0.002
-10694.680934943923,0.002
-11154.041636590631,0.002
-11277.239052026733,0.002
-11299.203569392314,0.002
-11683.761395940739,0.002
-11916.696325306908,0.002
-12025.695512356948,0.002
-12313.602287269874,0.002
-12351.34011639416,0.002
-12450.111112068875,0.002
-12544.257066251173,0.002
-12679.63159357064,0.002
-12812.843210610992,0.002
-12827.228894825794,0.002
-12904.105371591766,0.002
-13682.54718930314,0.002
-14431.528602588496,0.002
-16071.095064537476,0.002
-16345.374776341368,0.002
-16480.36992893822,0.002
-17018.259970214403,0.002
-17349.179073022176,0.002
-17441.24734993647,0.002
-23327.008616904488,0.002
-29276.340181192052,0.002
